time,tweets
2018-08-04 16:08:20,"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…"
2018-08-04 15:59:24,"This is definitely not acceptable, GoI can't promote like e-commence especially when this digital wallet are surely… https://t.co/GuvflEJY7g"
2018-08-04 15:59:07,"Key Highlights of 29th GST Council Meeting!
Read More: https://t.co/vqoZfIDzJJ
#GSTCouncilMeet #GSTCouncil #GSTMeet… https://t.co/8m77sGU5X0"
2018-08-04 15:55:02,"RT @CARajivShukla: #GST : Supply of UPS along with battery could be considered as Mixed Supply:AAR
August 4, 2018[2018] 96 https://t.co/ugy…"
2018-08-04 15:55:00,RT @CARajivShukla: #GST : Storage battery has multiple uses and can be put to different uses and when supplied separately with static conve…
2018-08-04 15:53:40,"#GST slabs may be pared to 3; rates could be 5%,15% and 25%: Sanjeev Sanyal https://t.co/6m7XVA72pE"
2018-08-04 15:53:35,"@AshGhebranious Honestly, they should give every woman whose had to buy them since the GST came in a gift voucher o… https://t.co/EZkfVtilbX"
2018-08-04 15:52:36,"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…"
2018-08-04 15:46:15,"In the long-term, Goods and Services Tax #GST slabs may come down to three, in addition to the exempted category, S… https://t.co/cPGksexRqu"
2018-08-04 15:44:14,"RT @GSTmitra: Key features of Proposed Returns under GST.

#GST #GSTMitra #EaseofDoingBusiness #SimpleChangeBigImpact #simple #gstturns1 ht…"
2018-08-04 15:43:39,"RT @EasyPeezyTweet: @AskAnshul For Pappu @RahulGandhi and #Pidi's, #Demonitization #GST #SwachhBharat and every other scheme that helped #I…"
2018-08-04 15:42:01,"RT @EasyPeezyTweet: @AskAnshul For Pappu @RahulGandhi and #Pidi's, #Demonitization #GST #SwachhBharat and every other scheme that helped #I…"
2018-08-04 15:37:48,"RT @EasyPeezyTweet: @AskAnshul For Pappu @RahulGandhi and #Pidi's, #Demonitization #GST #SwachhBharat and every other scheme that helped #I…"
2018-08-04 15:37:40,"@AskAnshul For Pappu @RahulGandhi and #Pidi's, #Demonitization #GST #SwachhBharat and every other scheme that helpe… https://t.co/b26tSdMrUn"
2018-08-04 15:37:01,"RT @KPadmaRani1: Accidental #GST Chor!/?

Fortunately India is going through a phase where all the Frauds are taking shelter under one sing…"
2018-08-04 15:36:23,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 15:35:56,"RT @taxguru_in: Detailed Analysis With Examples on TDS Under GST

Article explains Provisions of TDS under GST, By whom TDS under GST are t…"
2018-08-04 15:35:02,"Hon. Minister Piyush Goyal briefing media about the decisions taken in the #GST Council Meet, at a press conference… https://t.co/drTyHc6kyX"
2018-08-04 15:35:00,RT @apnnewsindia: Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME sec…
2018-08-04 15:34:55,RT @apnnewsindia: In today's #GST council meeting the issues related to small businessmen &amp; retailers were discussed: Union Minister @Piyus…
2018-08-04 15:34:53,RT @apnnewsindia: Law Committee will take decisions related to law. Fitment Committee will take decisions related to rates: Union Minister…
2018-08-04 15:34:15,RT @RKRadhakrishn: 5% for #restaurants. 5 stars have a bunch of taxes. Even #outdoor #catering is #taxed at an insane 18%. #collegefee is t…
2018-08-04 15:28:53,"RT @avbcofficial: 29 th #GSTCouncilMeet proposals 

#Cashback of GST to encourage digital transaction on pilot basis

#GST #Updates #India…"
2018-08-04 15:28:50,"RT @irajulpandya: @narendramodi 
Thanks for taking such Action wich helps #MakeInIndia
#TransformingIndia
#amendments
#RBIPolicy #GST #Bank…"
2018-08-04 15:26:23,"RT @EconomicTimes: ""In the long-term, the #GST rates might be squeezed to three as more and more simplification will be done"" Sanyal said.…"
2018-08-04 15:25:57,RT @anshuman1tiwari: 20% of #GST component will be given as the cashback to MSME on the digital payments. However revenue worries and state…
2018-08-04 15:24:37,RT @anshuman1tiwari: 20% of #GST component will be given as the cashback to MSME on the digital payments. However revenue worries and state…
2018-08-04 15:24:15,20% of #GST component will be given as the cashback to MSME on the digital payments. However revenue worries and st… https://t.co/ZFurMb38j2
2018-08-04 15:23:56,States to offer GST cash backs to consumers for cashless payments https://t.co/7ciuSdAcB2 via @TOIBusiness #GST
2018-08-04 15:23:50,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 15:13:02,"Hon. Minister Piyush Goyal briefing media about the decisions taken in the #GST Council Meet, at a press conference… https://t.co/a5tA6ff7Fb"
2018-08-04 15:11:30,"RT @avbcofficial: 29 th #GSTCouncilMeet proposals 

#Cashback of GST to encourage digital transaction on pilot basis

#GST #Updates #India…"
2018-08-04 15:11:04,"RT @BloombergQuint: West Bengal Finance Minister Amit Mitra is against the 'principle of incentivising' under #GST.

Read the full story he…"
2018-08-04 15:05:02,The way #GSTCouncil is experimenting with various ideas is really welcome move. Pilot for promoting digital transac… https://t.co/HXCIyCBYlC
2018-08-04 15:02:11,RT @abpnewstv: BREAKING: Film #AccidentalPrimeMinister Producer #VijayGutte arrested over alleged Rs34 crore fraud by #GST intelligence win…
2018-08-04 15:01:22,RT @RKRadhakrishn: 5% for #restaurants. 5 stars have a bunch of taxes. Even #outdoor #catering is #taxed at an insane 18%. #collegefee is t…
2018-08-04 15:01:14,"RT @BloombergQuint: Kerala Finance Minister @drthomasisaac backs incentives for digitisation under #GST, but raises concerns over revenue l…"
2018-08-04 14:58:37,RT @RKRadhakrishn: 5% for #restaurants. 5 stars have a bunch of taxes. Even #outdoor #catering is #taxed at an insane 18%. #collegefee is t…
2018-08-04 14:57:14,"RT @joymallick: The truth why petroleum is not included in the GST . 
Shocking truth revealed .
#GST 
@tathagata2 @BJP4Bengal https://t.co/…"
2018-08-04 14:57:04,GST slabs may be pared to 3 https://t.co/8Gn7TlGVM4 #GST
2018-08-04 14:57:04,#GST on Inter Branch Transaction: Goods and Services Tax - Started By - Sanjeev Sharma - Dated - 4-8-2018 Last Repl… https://t.co/eBZmMM7VwJ
2018-08-04 14:56:29,RT @RKRadhakrishn: 5% for #restaurants. 5 stars have a bunch of taxes. Even #outdoor #catering is #taxed at an insane 18%. #collegefee is t…
2018-08-04 14:56:19,RT @htTweets: #GST slabs may be brought down to three: Principal economic advisor to finance ministry https://t.co/PAdV9R0cLe https://t.co/…
2018-08-04 14:56:06,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:55:00,"RT @BloombergQuint: Incentives will encourage people to pay #GST, curb tax evasion and in turn increase revenue, says Bihar Deputy Chief Mi…"
2018-08-04 14:54:48,Highlights of today's #GST Council meet... https://t.co/l2C9fdWkak
2018-08-04 14:54:06,"RT @BloombergQuint: Incentives will encourage people to pay #GST, curb tax evasion and in turn increase revenue, says Bihar Deputy Chief Mi…"
2018-08-04 14:53:40,"RT @BloombergQuint: Kerala Finance Minister @drthomasisaac backs incentives for digitisation under #GST, but raises concerns over revenue l…"
2018-08-04 14:53:12,5% for #restaurants. 5 stars have a bunch of taxes. Even #outdoor #catering is #taxed at an insane 18%. #collegefee… https://t.co/jcdoB6swuo
2018-08-04 14:52:37,"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…"
2018-08-04 14:48:31,RT @htTweets: #GST slabs may be brought down to three: Principal economic advisor to finance ministry https://t.co/PAdV9R0cLe https://t.co/…
2018-08-04 14:48:23,RT @htTweets: #GST slabs may be brought down to three: Principal economic advisor to finance ministry https://t.co/PAdV9R0cLe https://t.co/…
2018-08-04 14:48:23,RT @CARajivShukla: #GST : Storage battery has multiple uses and can be put to different uses and when supplied separately with static conve…
2018-08-04 14:47:38,#GST slabs may be brought down to three: Principal economic advisor to finance ministry https://t.co/PAdV9R0cLe https://t.co/9wRTbst6f7
2018-08-04 14:42:24,RT @apnnewsindia: Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME sec…
2018-08-04 14:41:14,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:41:11,"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…"
2018-08-04 14:38:35,"#GST Council Meet: 'Extremely crucial decisions for MSMEs not taken up', experts fume over delay https://t.co/7AxNCQ7Ybr"
2018-08-04 14:36:33,RT @apnnewsindia: Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME sec…
2018-08-04 14:36:02,RT @apnnewsindia: In today's #GST council meeting the issues related to small businessmen &amp; retailers were discussed: Union Minister @Piyus…
2018-08-04 14:30:27,Despite #GST filling of more IRTs there  is lot cash business in the market accounted no where especiaslly in agric… https://t.co/qycIhgDfIm
2018-08-04 14:29:31,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:25:15,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:24:11,"States to test GST cashback for payments via Rupay, BHIM app: Piyush Goyal https://t.co/JpOwboHPuk #gst via @oneindia"
2018-08-04 14:23:56,RT @apnnewsindia: Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME sec…
2018-08-04 14:23:48,"RT @joymallick: The truth why petroleum is not included in the GST . 
Shocking truth revealed .
#GST 
@tathagata2 @BJP4Bengal https://t.co/…"
2018-08-04 14:23:39,"States to test #GST cashback for payments via Rupay, BHIM app https://t.co/1EswMVekI0"
2018-08-04 14:23:00,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:21:33,Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MS… https://t.co/F9gkL12npt
2018-08-04 14:21:17,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 14:20:56,"RT @RajivPratapRudy: Washing machines, fridges set to become cheaper by 7-8% post #GST cut
#GSTForNewIndia
⁦@PMOIndia⁩
https://t.co/iIKbqKF…"
2018-08-04 14:17:50,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:17:27,RT @PwC_IN: Here are the necessary actions you need to take over the next 2 months to ensure that all valid credits are availed by your bus…
2018-08-04 14:16:30,"Good that 3 rate structure will benefit in large #GST
https://t.co/lQqVZ3LG1e"
2018-08-04 14:16:11,"Zybra - GST Invoicing, Accounting &amp; Inventory App just crossed 5000 Downloads mark. 
 Thank You to all our users!… https://t.co/cRaP05RNAj"
2018-08-04 14:15:20,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:15:19,"RT @bsindia: GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST #GSTCouncil
https…"
2018-08-04 14:15:00,"GST slabs may be reduced to 3; rates could be 5%,15% and 25%: Principal Economic Adviser Sanjeev Sanyal
#GST… https://t.co/YA7l27G8JD"
2018-08-04 14:12:29,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 14:11:50,In #GSTCouncilMeet members must think positively to reduce #GST on electric/hybrid ecofrindly motor vehicles for th… https://t.co/n7HzLZ1OBU
2018-08-04 14:10:47,#GST #slabs #may be #reduced to #three to #simplify #tax #system: #Sanyal - #WindowToNews https://t.co/1IpW9wuAST
2018-08-04 14:10:12,"RT @abhishekINDIAN7: New #GST on the cards now.
Very soon it will be 5% , 15% (merging 12% &amp; 18%) and top rate of 25%.

More simplified it…"
2018-08-04 14:08:53,"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…"
2018-08-04 14:08:35,#GST Council meet: MSME in focus; cashback for digitalisation on pilot basis https://t.co/nbMO3RvBwq
2018-08-04 14:06:29,"RT @abhishekINDIAN7: New #GST on the cards now.
Very soon it will be 5% , 15% (merging 12% &amp; 18%) and top rate of 25%.

More simplified it…"
2018-08-04 14:04:07,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 14:01:54,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 14:01:53,"The three biggest economic reforms in Indian economy under Hon. PM Shri. narendramodi’s govt~#Demonetisation, #GST… https://t.co/7nRjdzJBNy"
2018-08-04 14:01:40,"The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST… https://t.co/1NyZtYvLPt"
2018-08-04 14:01:35,"RT @EconomicTimes: ""In the long-term, the #GST rates might be squeezed to three as more and more simplification will be done"" Sanyal said.…"
2018-08-04 14:01:18,"RT @htTweets: States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 14:00:45,RT @CNBCTV18Live: #GSTMeet | Finance Minister @PiyushGoyal says #GST incentives for digital payments via RuPay card and BHIM app to be roll…
2018-08-04 13:59:52,RT @apnnewsindia: Law Committee will take decisions related to law. Fitment Committee will take decisions related to rates: Union Minister…
2018-08-04 13:57:56,"States to test #GST cashback for payments via Rupay, BHIM app: @PiyushGoyal https://t.co/QEo8H0wywJ https://t.co/pSNiuC5svJ"
2018-08-04 13:52:17,"RT @BTVI: .@SushilModi says: GoM on MSME will try to submit report in next #GST Council meeting

Next #GST Council meeting to be held in #G…"
2018-08-04 13:51:56,"RT @airnewsalerts: Group of ministers, headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME s…"
2018-08-04 13:49:53,RT @abpnewstv: BREAKING: Film #AccidentalPrimeMinister Producer #VijayGutte arrested over alleged Rs34 crore fraud by #GST intelligence win…
2018-08-04 13:47:41,"RT @EconomicTimes: ""In the long-term, the #GST rates might be squeezed to three as more and more simplification will be done"" Sanyal said.…"
2018-08-04 13:46:22,29 th #GSTCouncilMeet  Continues efforts to make #GST easier and giving good governance . One more step towards Eas… https://t.co/BpGP8oUbcI
2018-08-04 13:45:53,"Good news for #BHIM , #Rupay users! #GST Council approves 20% cashback on total tax amount https://t.co/yy7Q0eapkk"
2018-08-04 13:45:22,"RT @BloombergQuint: #GST council discusses a proposal to incentivise digital transactions, a sub-committee has been formed to address MSME…"
2018-08-04 13:45:22,"RT @ZeeNews: #GST slabs may be reduced to three to simplify tax system: Sanjeev Sanyal
https://t.co/IhLo1hl6rj"
2018-08-04 13:45:00,"#GST council discusses a proposal to incentivise digital transactions, a sub-committee has been formed to address M… https://t.co/6uVnmJXaRI"
2018-08-04 13:44:15,RT @abpnewstv: BREAKING: Film #AccidentalPrimeMinister Producer #VijayGutte arrested over alleged Rs34 crore fraud by #GST intelligence win…
2018-08-04 13:44:04,"RT @CNBCTV18Live: .@SecretaryDEA talks about state of the economy, fiscal picture, #GST collections &amp; more with Sapna Das https://t.co/FgWZ…"
2018-08-04 13:44:02,"29 th #GSTCouncilMeet proposals 

#Cashback of GST to encourage digital transaction on pilot basis

#GST #Updates… https://t.co/WCTo4iydgP"
2018-08-04 13:42:59,RT @apnnewsindia: Law Committee will take decisions related to law. Fitment Committee will take decisions related to rates: Union Minister…
2018-08-04 13:42:52,RT @apnnewsindia: In today's #GST council meeting the issues related to small businessmen &amp; retailers were discussed: Union Minister @Piyus…
2018-08-04 13:39:54,"RT @EconomicTimes: ""In the long-term, the #GST rates might be squeezed to three as more and more simplification will be done"" Sanyal said.…"
2018-08-04 13:39:44,"RT @dinesh_chawla: #GST incentives for digital payments via #Rupay card and #BHIM app to be rolled out on pilot basis, says FM @PiyushGoyal…"
