tweets,features,sentiment
"Auto components industry seeks uniform 18% #GST.

Read: https://t.co/1VTNDrSVze https://t.co/nRwLR2csDr","['auto', 'components', 'industry', 'seeks', 'uniform', 'gst']",positive
The Finance Ministry has still not made a decision in the 29th GST council meeting on the rules and conditions to g… https://t.co/Jicjbn48dw,"['finance', 'ministry', 'decision', 'gst', 'council', 'meeting', 'rules', 'conditions']",positive
"@VazeIndian @beindiya @RahulGandhi @rssurjewala Soon after #Demonitisation came #GST, another hit to the employment… https://t.co/pB1ChIxT1T","['soon', 'demonitisation', 'gst', 'hit']",negative
"29th GST Council Meeting: Digital payments to earn cashbacks.
Read more here : https://t.co/7Gx1ehK6Nc 
#gstcouncil… https://t.co/iBruHlffaO","['gst', 'council', 'digital', 'payments', 'earn', 'cashbacks', 'read']",negative
"29th GST Council Meeting Outcomes address MSME sector. 
Read more here : https://t.co/7Gx1ehK6Nc
#gstcouncil… https://t.co/JJeyJhkK1g","['gst', 'council', 'meeting', 'outcomes', 'address', 'msme', 'sector', 'read']",positive
RT @YourStoryCo: What changed after #GST? Let’s understand the impact that GST has had on Indian #SMEs over the last one year.  Guest post…,"['rt', 'changed', 'gst', 'understand', 'impact', 'gst', 'indian', 'smes', 'guest']",neutral
RT @icsi_cs: #GST-Educational Series @csmakarand @ppchaudharyMoS @arunjaitley @FinMinIndia https://t.co/gBaTD1ZO7k,"['rt', 'series']",negative
RT @_smallfrychey: Im back!! And before I post my stream schedule for this week I’d like to personally welcome and shout out all of the new…,"['rt', 'im', 'post', 'stream', 'schedule', 'week', 'personally', 'welcome', 'shout']",neutral
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
"40 lakh Illegal Migrants
2.5 lakh shell companies
10 lakh proxy teachers 
2 Cr Forged MANReGA Cards
3 Cr Forged LPG… https://t.co/T4iWtd5UEu","['lakh', 'illegal', 'migrants', 'lakh', 'shell', 'companies', 'lakh', 'proxy', 'teachers', 'cr', 'forged', 'manrega', 'cards', 'cr', 'forged']",negative
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
Facing the MSME Compliance issue? The 29th GST council meeting was scheduled in alignment with the law and fitment… https://t.co/Wr3RpJ50yP,"['facing', 'msme', 'compliance', 'issue', 'gst', 'council', 'meeting', 'scheduled', 'alignment', 'law']",negative
"RT cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's l… https://t.co/LgnVyNTr1U","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color']",positive
RT @_smallfrychey: Im back!! And before I post my stream schedule for this week I’d like to personally welcome and shout out all of the new…,"['rt', 'im', 'post', 'stream', 'schedule', 'week', 'personally', 'welcome', 'shout']",neutral
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
RT @Treasury_AU: Treasury has a number of #consultations open for comment. For more visit https://t.co/cH296Pv8H5 #tax #blackeconomy #ABN #…,"['rt', 'treasury', 'consultations', 'comment', 'visit', 'tax', 'blackeconomy', 'abn']",neutral
"RT @udaytharar: Looks like jobs in the services sector in #India are being created at a fast pace. 

The employment sub-index of the servic…","['rt', 'looks', 'jobs', 'services', 'sector', 'india', 'created', 'fast', 'pace', 'employment']",neutral
"First arrest in Kerala on #GST today..

Plywood trader Nishad arrested for evading GST of around ₹130 Cr.","['arrest', 'kerala', 'gst', 'plywood', 'trader', 'nishad', 'arrested', 'evading', 'gst', 'cr']",negative
"RT @sumonseng: Why is this hashtag #WhereAreTheJobs trending ?
Searching 4 #BlackMoney after #Demonetisation ?
Searching 4 #Corrupt Busines…","['rt', 'hashtag', 'wherearethejobs', 'trending', 'searching', 'blackmoney', 'demonetisation', 'searching', 'corrupt']",neutral
Im back!! And before I post my stream schedule for this week I’d like to personally welcome and shout out all of th… https://t.co/95fDVPmfk5,"['im', 'post', 'stream', 'schedule', 'week', 'personally', 'welcome', 'shout']",positive
"GST Refund, Not For Foreigners, Says Government

 #Economy #GoodsandServiceTax #GST #India https://t.co/K9ntn4tDTX https://t.co/uobgXsun52","['gst', 'refund', 'foreigners', 'government', 'economy', 'goodsandservicetax', 'gst', 'india']",negative
"@nimishbhatia88 , Associate Partner/ Indirect Tax speaks on the highlights of the recent #GST council meeting for M… https://t.co/pM4tgPfxbV","['associate', 'indirect', 'tax', 'speaks', 'highlights', 'recent', 'gst', 'council', 'meeting']",positive
RT @YourStoryCo: What changed after #GST? Let’s understand the impact that GST has had on Indian #SMEs over the last one year.  Guest post…,"['rt', 'changed', 'gst', 'understand', 'impact', 'gst', 'indian', 'smes', 'guest']",neutral
"RT @udaytharar: Looks like jobs in the services sector in #India are being created at a fast pace. 

The employment sub-index of the servic…","['rt', 'looks', 'jobs', 'services', 'sector', 'india', 'created', 'fast', 'pace', 'employment']",neutral
What changed after #GST? Let’s understand the impact that GST has had on Indian #SMEs over the last one year.  Gues… https://t.co/QzLZL08UVh,"['changed', 'gst', 'understand', 'impact', 'gst', 'indian', 'smes']",positive
"No #GST refunds for foreigners as of now, says @FinMinIndia  https://t.co/96PsyRKwQf https://t.co/pOBOgXqksy","['gst', 'refunds', 'foreigners']",negative
"RT @aiatinstitute: Diploma in #GST(Goods and Service Tax) 
Providing Training Practical Knowledge and skill Based including Industrial #Acc…","['rt', 'diploma', 'service', 'providing', 'training', 'practical', 'knowledge', 'skill', 'based', 'including', 'industrial']",neutral
RT @PwC_IN: Seamlessly migrate to PwC’s GST Compliance Solution and simplify all #GST processes for your organisation under a single window…,"['rt', 'seamlessly', 'migrate', 'gst', 'compliance', 'solution', 'simplify', 'gst', 'processes', 'organisation', 'single']",neutral
"RT @BJP4India: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/V4Tk0ZQTnF","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @udaytharar: Looks like jobs in the services sector in #India are being created at a fast pace. 

The employment sub-index of the servic…","['rt', 'looks', 'jobs', 'services', 'sector', 'india', 'created', 'fast', 'pace', 'employment']",neutral
#GST INPUT REFUND ON SUPPLIES MADE TO SEZ UNIT: Goods and Services Tax - Started By - TAHA CHECHATWALA - Dated - 6-… https://t.co/MG8bM4cJ10,"['gst', 'input', 'refund', 'supplies', 'sez', 'services', 'tax', 'started', 'taha', 'chechatwala', 'dated']",neutral
"#SMEKhabar: #GST #council forms a #committee to look into #MSMEs issues

Read more: https://t.co/G28ewql7fx… https://t.co/V5MmJA13ng","['gst', 'council', 'forms', 'committee', 'look', 'msmes', 'issues', 'read']",positive
RT @ETNOWlive: Good growth across all segments and #GST benefits are flowing through. Half of growth came from volumes and other half from…,"['rt', 'growth', 'segments', 'gst', 'benefits', 'flowing', 'half', 'growth', 'volumes', 'half']",neutral
"RT @CanaleTax2137: ""Instead of answering the question as a straight answer, we are going to give you the pros and cons of registering for G…","['rt', 'instead', 'answering', 'question', 'straight', 'answer', 'pros', 'cons', 'registering']",neutral
"RT @Razorpay: Hey there, business owner! We've simplified #GST Invoices for all our users - From creation to payment and reconciliation in…","['rt', 'hey', 'business', 'simplified', 'gst', 'invoices', 'users', 'creation', 'payment', 'reconciliation']",neutral
"Will #GST reboot ease compliance burden? @lokeshwarri
https://t.co/jGNMk3TTnd https://t.co/qnq0AiynVM","['gst', 'reboot', 'ease', 'compliance', 'burden']",positive
"We are celebrating our first anniversary and what a journey it has been.
https://t.co/4qu6kqejhz
#Accounting… https://t.co/AuvumyiBza","['celebrating', 'anniversary', 'journey']",positive
"RT @CanaleTax2137: ""Instead of answering the question as a straight answer, we are going to give you the pros and cons of registering for G…","['rt', 'instead', 'answering', 'question', 'straight', 'answer', 'pros', 'cons', 'registering']",neutral
"RT @CanaleTax2137: What are our clients saying about us? 
#bookkeeping #ausbiz #outsourceit #GST #BAS #savethestress #Tax #Accountant  #bus…","['rt', 'clients', 'saying', 'bookkeeping', 'ausbiz', 'outsourceit', 'gst', 'bas', 'savethestress', 'tax', 'accountant']",neutral
The GST has made a roadblock for the first ‘green bus’ project initiated on the behest of Union Transport Minister… https://t.co/2PqvBxzLVj,"['gst', 'roadblock', 'project', 'initiated', 'behest', 'union', 'transport']",negative
"#GST collections surge to 3 month high in June
https://t.co/TmEe5NL5J0","['gst', 'collections', 'surge', 'month', 'june']",negative
"RT @tallysolutions: GST Council clears pilot project with 20 per cent cashback on digital payments https://t.co/PQCkCKzpsV
#GST","['rt', 'gst', 'council', 'clears', 'pilot', 'project', 'cent', 'cashback', 'digital', 'payments', 'gst']",neutral
RT @dinesh_chawla: The #GST Council on Saturday approved the plan for 20% cashback on the total tax amount to #BHIM #UPI and #Rupay card us…,"['rt', 'gst', 'council', 'saturday', 'approved', 'plan', 'cashback', 'total', 'tax', 'amount', 'bhim', 'upi', 'rupay', 'card']",neutral
"GST council forms committee to resolve MSMEs issues - https://t.co/7MuIJt6k8g
#GST #MSME","['gst', 'council', 'forms', 'committee', 'resolve', 'msmes', 'issues', 'gst', 'msme']",positive
"We got your back, our team has developed a dedicated #TwitterHelpCentre for you.  Write to us about all your querie… https://t.co/0sIbEFTTdd","['team', 'developed', 'dedicated', 'twitterhelpcentre', 'write']",positive
RT @apnnewsindia: Group of ministers headed by MoS for Finance @BJPShivPShukla has been formed to look into #GST related issues of MSME sec…,"['rt', 'ministers', 'headed', 'mos', 'finance', 'formed', 'look', 'gst', 'related', 'issues', 'msme']",neutral
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
#GST-Educational Series @csmakarand @ppchaudharyMoS @arunjaitley @FinMinIndia https://t.co/gBaTD1ZO7k,['series'],negative
"RT @tallysolutions: GST Council clears pilot project with 20 per cent cashback on digital payments https://t.co/PQCkCKzpsV
#GST","['rt', 'gst', 'council', 'clears', 'pilot', 'project', 'cent', 'cashback', 'digital', 'payments', 'gst']",neutral
"@FinMinIndia @GST_Council @askGST_GoI 
Dear @arunjaitley @PMOIndia @narendramodi ji
#GST returns fine ₹ 10000 per m… https://t.co/m0FSgVN00i","['dear', 'ji', 'gst', 'returns', 'fine']",positive
"RT @udaytharar: Looks like jobs in the services sector in #India are being created at a fast pace. 

The employment sub-index of the servic…","['rt', 'looks', 'jobs', 'services', 'sector', 'india', 'created', 'fast', 'pace', 'employment']",neutral
"Now spend less on your favourite LED television as the GST has dropped from 28% to 18%.
So what are you waiting for… https://t.co/gq5tyjjXYZ","['spend', 'favourite', 'led', 'television', 'gst', 'dropped', 'waiting']",negative
"RT @PrerrnaSingh: When #Helmet is must to wear to protect #Headinjuries, then why it is in the luxury goods &amp; not in necessary goods? Remov…","['rt', 'helmet', 'wear', 'protect', 'headinjuries', 'luxury']",neutral
"Digital push: You may soon get 'instant cashback' on your #GST e-payments
https://t.co/yImVTzmjlc","['digital', 'soon', 'instant', 'cashback', 'gst']",negative
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
"RT @udaytharar: Looks like jobs in the services sector in #India are being created at a fast pace. 

The employment sub-index of the servic…","['rt', 'looks', 'jobs', 'services', 'sector', 'india', 'created', 'fast', 'pace', 'employment']",neutral
"GSTR 3B Revised-What has changed? ---&gt; https://t.co/sr72tj6Peg 

#rajlaxmisolutions #rajlaxmiworld #tally… https://t.co/Qvlycrql3i","['gstr', 'changed', 'rajlaxmisolutions', 'rajlaxmiworld']",negative
"#Evasion Likely to be Always in India Higher Tax Rates More Evasion takes Place leads to #Bankfrauds #TaxEvasions
U… https://t.co/l16uKuBNbJ","['evasion', 'india', 'tax', 'rates', 'evasion', 'takes', 'leads', 'bankfrauds', 'taxevasions']",negative
The employment sub-index of the services PMI has improved since #Demonetisation &amp; accelerated further after #GST.… https://t.co/HG1b7LZ64E,"['employment', 'services', 'pmi', 'improved', 'demonetisation', 'accelerated']",positive
"While buying a battery for my car, I could feel the pain of the shop owner due to #GST. He straight fwd blamed… https://t.co/i3w5QWHwvN","['buying', 'battery', 'car', 'feel', 'pain', 'shop', 'owner', 'due', 'gst', 'straight', 'fwd']",negative
"New draft GST return form seeks to provide relief to exporters - https://t.co/vquWbmmFtL
#GST #export","['draft', 'gst', 'return', 'form', 'seeks', 'provide', 'relief', 'exporters', 'gst', 'export']",negative
"RT @tallysolutions: GST Council clears pilot project with 20 per cent cashback on digital payments https://t.co/PQCkCKzpsV
#GST","['rt', 'gst', 'council', 'clears', 'pilot', 'project', 'cent', 'cashback', 'digital', 'payments', 'gst']",neutral
"RT @dpradhanbjp: The three biggest economic reforms in Indian economy under Hon. PM Shri. @narendramodi’s govt~#Demonetisation, #GST &amp; #IBC…","['rt', 'biggest', 'economic', 'reforms', 'indian', 'economy', 'hon', 'pm', 'shri', 'gst']",neutral
"RT @RadhamohanBJP: Good news for #BHIM, Rupay users! #GST Council approves 20% cashback on total tax amount
https://t.co/tgHTdmkMEy

via Na…","['rt', 'news', 'bhim', 'rupay', 'gst', 'council', 'approves', 'cashback', 'total', 'tax', 'amount', 'via']",neutral
