tweets,features,sentiment
"RT @atulpmule: A hard hitting fact #NoConfidenceMotion and Congress #BhookampAaneWalaHai
#NoConfidencePolitics
https://t.co/bN7M6zVPSE","['hard', 'hitting', 'noconfidencemotion', 'congress', 'bhookampaanewalahai', 'noconfidencepolitics']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4CGState: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naam…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’… https://t.co/YTucByB0zX,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @1Kimsey: If you're in school and hear shooting, fight back, because the Sheriff won't allow deputies to assist.

Gotta keep those crime…","['school', 'hear', 'shooting', 'fight', 'sheriff', 'allow', 'deputies', 'assist', 'gotta']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’… https://t.co/cC1dnmbjGN,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @TrollModii: My only question is why has whatsapp limited its forwarding feature?
How can my party spread fake news?
Really Worried.
#No…","['question', 'whatsapp', 'limited', 'forwarding', 'feature', 'party', 'spread', 'fake', 'news', 'worried']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @smitabarooah: So mitron? You still need more reasons to vote him back in 2019? 😉 #NoConfidenceMotion,"['mitron', 'reasons', 'vote', 'noconfidencemotion']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @ysjagan: Keenly following the happenings at the Loksabha #NoConfidenceMotion. I will react on this episode at tomorrow’s 8:30am press c…,"['keenly', 'following', 'happenings', 'loksabha', 'noconfidencemotion', 'react', 'episode', 'press']",positive
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4CGState: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naam…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @Just_D_87: Still not received an suitable explanation to why our data has been shared with a Tory and a company which donates to the To…,"['received', 'suitable', 'explanation', 'data', 'shared', 'tory', 'company', 'donates']",neutral
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4CGState: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naam…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @AJijynasu: #payanomaly2k7and2k8batchJTO
@CMDBSNL @Secretary_DoT @manojsinhabjp @PMOIndia Difference in no of increment between two empl…","['payanomaly2k7and2k8batchjto', 'difference', 'increment']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
